timestamp,emotion,example
2025-07-18T09:55:33.070990,confusion,I'm stumped.
2025-07-18T09:55:33.083173,confusion,This is so vague.
2025-07-18T09:55:33.093406,confusion,I can't see the logic.
2025-07-18T09:55:33.102615,confusion,I'm mystified.
2025-07-18T09:55:33.112236,confusion,This is so convoluted.
2025-07-18T09:55:33.121404,confusion,I don't know what they mean.
2025-07-18T09:55:33.130478,confusion,I'm at my wit's end.
2025-07-18T09:55:33.139479,confusion,This is so puzzling.
2025-07-18T09:55:33.148699,confusion,I can't find the answer.
2025-07-18T09:55:33.159575,confusion,I'm unsure about everything.
2025-07-18T09:55:33.168597,confusion,This is so enigmatic.
2025-07-18T09:55:33.178102,confusion,I can't make heads or tails of this.
2025-07-18T09:55:33.187174,confusion,I'm so disoriented.
2025-07-18T09:55:33.196341,confusion,This is so hard to follow.
2025-07-18T09:55:33.205311,confusion,I can't see the connection.
2025-07-18T09:55:33.214621,confusion,I'm so muddled.
2025-07-18T09:55:33.223512,confusion,This is so unclear to me.
2025-07-18T09:55:33.232489,confusion,I can't get a grip on this.
2025-07-18T09:55:33.241627,confusion,I'm so perplexed.
2025-07-18T09:55:33.250714,confusion,This is so hard to grasp.
2025-07-18T09:55:33.260782,confusion,I can't see the point.
2025-07-18T09:55:33.269803,confusion,I'm so uncertain.
2025-07-18T09:55:33.279019,confusion,This is so hard to understand.
2025-07-18T09:55:33.288077,pride,I'm really proud of myself.
2025-07-18T09:55:33.297278,pride,I accomplished something great.
2025-07-18T09:55:33.306313,pride,I worked hard for this.
2025-07-18T09:55:33.315472,pride,I'm proud of my achievements.
2025-07-18T09:55:33.324743,pride,I did it!
2025-07-18T09:55:33.333861,pride,I reached my goal.
2025-07-18T09:55:33.342932,pride,I'm proud of my progress.
2025-07-18T09:55:33.351931,pride,I overcame my fears.
2025-07-18T09:55:33.361174,pride,I made it happen.
2025-07-18T09:55:33.370294,pride,I'm proud of my determination.
2025-07-18T09:55:33.379500,pride,I succeeded against the odds.
2025-07-18T09:55:33.388607,pride,I'm proud of my resilience.
2025-07-18T09:55:33.397816,pride,I finished what I started.
2025-07-18T09:55:33.406955,pride,I'm proud of my growth.
2025-07-18T09:55:33.416134,pride,I achieved my dreams.
2025-07-18T09:55:33.425366,pride,I'm proud of my hard work.
2025-07-18T09:55:33.434503,pride,I made a difference.
2025-07-18T09:55:33.443708,pride,I'm proud of my skills.
2025-07-18T09:55:33.452934,pride,I accomplished my mission.
2025-07-18T09:55:33.462107,pride,I'm proud of my dedication.
2025-07-18T09:55:33.471214,pride,I reached a milestone.
2025-07-18T09:55:33.480581,pride,I'm proud of my perseverance.
2025-07-18T09:55:33.489791,pride,I did something amazing.
2025-07-18T09:55:33.499309,pride,I'm proud of my courage.
2025-07-18T09:55:33.508467,pride,I made myself proud.
2025-07-18T09:55:33.517833,pride,I'm proud of my creativity.
2025-07-18T09:55:33.527215,pride,I achieved something important.
2025-07-18T09:55:33.536346,pride,I'm proud of my discipline.
2025-07-18T09:55:33.545655,pride,I made it through tough times.
2025-07-18T09:55:33.554766,pride,I'm proud of my strength.
2025-07-18T09:55:33.564657,pride,I accomplished my goals.
2025-07-18T09:55:33.578257,pride,I'm proud of my intelligence.
2025-07-18T09:55:33.587349,pride,I made a positive impact.
2025-07-18T09:55:33.596836,pride,I'm proud of my independence.
2025-07-18T09:55:33.606087,pride,I achieved something big.
2025-07-18T09:55:33.615461,pride,I'm proud of my leadership.
2025-07-18T09:55:33.624641,pride,I made a breakthrough.
2025-07-18T09:55:33.634059,pride,I'm proud of my resourcefulness.
2025-07-18T09:55:33.643232,pride,I achieved something special.
2025-07-18T09:55:33.652367,pride,I'm proud of my initiative.
2025-07-18T09:55:33.661696,pride,I made a smart decision.
2025-07-18T09:55:33.670894,pride,I'm proud of my accomplishments.
2025-07-18T09:55:33.680398,pride,I achieved something I never thought possible.
2025-07-18T09:55:33.689762,pride,I'm proud of my adaptability.
2025-07-18T09:55:33.698942,pride,I made a wise choice.
2025-07-18T09:55:33.708178,pride,I'm proud of my self-control.
2025-07-18T09:55:33.719572,pride,I achieved something on my own.
2025-07-18T09:55:33.728809,pride,I'm proud of my honesty.
2025-07-18T09:55:33.737947,pride,I made a valuable contribution.
2025-07-18T09:55:33.747256,shame,I'm so ashamed of myself.
2025-07-18T09:55:33.756699,shame,I can't believe I did that.
2025-07-18T09:55:33.765924,shame,I feel so embarrassed.
2025-07-18T09:55:33.776146,shame,I'm mortified.
2025-07-18T09:55:33.785511,shame,I wish I could take it back.
2025-07-18T09:55:33.795341,shame,I feel so guilty.
2025-07-18T09:55:33.804922,shame,I'm so sorry for what I did.
2025-07-18T09:55:33.816682,shame,I can't face anyone.
2025-07-18T09:55:33.827629,shame,I feel so humiliated.
2025-07-18T09:55:33.839978,shame,I'm so regretful.
2025-07-18T09:55:33.850859,shame,I wish I could disappear.
2025-07-18T09:55:33.870747,shame,I'm so self-conscious.
2025-07-18T09:55:33.872841,shame,I can't stop thinking about my mistake.
2025-07-18T09:55:33.883776,shame,I feel so awkward.
2025-07-18T09:55:33.896435,shame,I'm so uncomfortable.
2025-07-18T09:55:33.906432,shame,I wish I could hide.
2025-07-18T09:55:33.916564,shame,I feel so disgraced.
2025-07-18T09:55:33.927048,shame,I'm so remorseful.
2025-07-18T09:55:33.937225,shame,I can't forgive myself.
2025-07-18T09:55:33.947555,shame,I feel so bad about it.
2025-07-18T09:55:33.959068,shame,I'm so mortified by my actions.
2025-07-18T09:55:33.968954,shame,I wish I could undo it.
2025-07-18T09:55:33.979711,shame,I feel so sheepish.
2025-07-18T09:55:33.989931,shame,I'm so apologetic.
2025-07-18T09:55:34.000082,shame,I can't believe I messed up.
2025-07-18T09:55:34.011111,shame,I feel so awkward around them.
2025-07-18T09:55:34.021877,shame,I'm so embarrassed by what happened.
2025-07-18T09:55:34.032281,shame,I wish I could make it right.
2025-07-18T09:55:34.052448,shame,I'm so sorry for my behavior.
2025-07-18T09:55:34.054120,shame,I can't believe I said that.
2025-07-18T09:55:34.064187,shame,I feel so exposed and vulnerable.
2025-07-18T09:55:34.080420,shame,I'm so regretful for my actions.
2025-07-18T09:55:34.101671,shame,I feel so uncomfortable in my own skin.
2025-07-18T09:55:34.103410,shame,I'm so ashamed of my choices.
2025-07-18T09:55:34.114652,shame,I can't believe I let them down.
2025-07-18T09:55:34.125839,shame,I feel so guilty for hurting them.
2025-07-18T09:55:34.136059,shame,I'm so mortified by my mistake.
2025-07-18T09:55:34.146590,shame,I wish I could erase the past.
2025-07-18T09:55:34.156867,shame,I feel so bad about myself.
2025-07-18T09:55:34.167338,shame,I'm so embarrassed to show my face.
2025-07-18T09:55:34.178447,shame,I can't believe I acted that way.
2025-07-18T09:55:34.188656,shame,I feel so humiliated by what I did.
2025-07-18T09:55:34.200569,shame,I'm so sorry for disappointing you.
2025-07-18T09:55:34.211315,shame,I wish I could make amends.
2025-07-18T09:55:34.222090,shame,I feel so ashamed of my actions.
2025-07-18T09:55:34.232781,shame,I'm so regretful for what happened.
2025-07-18T09:55:34.243812,envy,I'm so jealous of their success.
2025-07-18T09:55:34.254124,envy,I wish I had what they have.
2025-07-18T09:55:34.268647,envy,I can't help but feel envious.
2025-07-18T09:55:34.280892,envy,I'm jealous of their relationship.
2025-07-18T09:55:34.292442,envy,I wish I could be like them.
2025-07-18T09:55:34.303411,envy,I feel so left out.
2025-07-18T09:55:34.314398,envy,I'm envious of their achievements.
2025-07-18T09:55:34.326167,envy,I wish I had their confidence.
2025-07-18T09:55:34.338605,envy,I'm jealous of their looks.
2025-07-18T09:55:34.350671,envy,I wish I could travel like them.
2025-07-18T09:55:34.361366,envy,I feel so inferior.
2025-07-18T09:55:34.371814,envy,I'm envious of their talent.
2025-07-18T09:55:34.382194,envy,I wish I had their opportunities.
2025-07-18T09:55:34.392474,envy,I'm jealous of their lifestyle.
2025-07-18T09:55:34.402938,envy,I wish I could afford that.
2025-07-18T09:55:34.413323,envy,I feel so inadequate.
2025-07-18T09:55:34.423468,envy,I'm envious of their popularity.
2025-07-18T09:55:34.435750,envy,I wish I had their skills.
2025-07-18T09:55:34.446248,envy,I'm jealous of their friends.
2025-07-18T09:55:34.456916,envy,I wish I could be as successful.
2025-07-18T09:55:34.467452,envy,I feel so resentful.
2025-07-18T09:55:34.478434,envy,I'm envious of their happiness.
2025-07-18T09:55:34.489805,envy,I wish I had their luck.
2025-07-18T09:55:34.501095,envy,I'm jealous of their possessions.
2025-07-18T09:55:34.512232,envy,I wish I could do what they do.
2025-07-18T09:55:34.522820,envy,I feel so bitter.
2025-07-18T09:55:34.533121,envy,I'm envious of their freedom.
2025-07-18T09:55:34.544961,envy,I wish I had their intelligence.
2025-07-18T09:55:34.556085,envy,I'm jealous of their family.
2025-07-18T09:55:34.567793,envy,I wish I could be as outgoing.
2025-07-18T09:55:34.583654,envy,I feel so covetous.
2025-07-18T09:55:34.596794,envy,I'm envious of their experiences.
2025-07-18T09:55:34.607592,envy,I wish I had their charm.
2025-07-18T09:55:34.619322,envy,I'm jealous of their creativity.
2025-07-18T09:55:34.630751,envy,I wish I could be as brave.
2025-07-18T09:55:34.641592,envy,I feel so desirous.
2025-07-18T09:55:34.653072,envy,I'm envious of their connections.
2025-07-18T09:55:34.664499,envy,I wish I had their drive.
2025-07-18T09:55:34.676669,envy,I'm jealous of their achievements.
2025-07-18T09:55:34.688265,envy,I wish I could be as talented.
2025-07-18T09:55:34.700333,envy,I feel so green with envy.
2025-07-18T09:55:34.713568,envy,I'm envious of their good fortune.
2025-07-18T09:55:34.724861,envy,I wish I had their resources.
2025-07-18T09:55:34.737242,envy,I'm jealous of their opportunities.
2025-07-18T09:55:34.747796,envy,I wish I could be as lucky.
2025-07-18T09:55:34.758204,envy,I feel so envious of their life.
2025-07-18T09:55:34.769459,envy,I'm envious of their success and happiness.
2025-07-18T09:55:34.780144,envy,I wish I could have what they have.
2025-07-18T09:55:34.790618,envy,I'm jealous of everything they do.
2025-07-18T09:55:34.800754,relief,I'm so relieved that's over.
2025-07-18T09:55:34.811097,relief,I feel a huge weight lifted off my shoulders.
2025-07-18T09:55:34.821510,relief,I'm glad everything worked out.
2025-07-18T09:55:34.832534,relief,I can finally relax.
2025-07-18T09:55:34.843704,relief,I'm so thankful it's done.
2025-07-18T09:55:34.854082,relief,I feel so much better now.
2025-07-18T09:55:34.864712,relief,I'm glad the worst is behind me.
2025-07-18T09:55:34.876073,relief,I can breathe easy again.
2025-07-18T09:55:34.886268,relief,I'm so happy it's resolved.
2025-07-18T09:55:34.897923,relief,I feel so much lighter.
2025-07-18T09:55:34.909618,relief,I'm glad that's finished.
2025-07-18T09:55:34.922157,relief,I can finally move on.
2025-07-18T09:55:34.933719,relief,I'm so grateful for the outcome.
2025-07-18T09:55:34.946811,relief,I feel so at ease.
2025-07-18T09:55:34.957796,relief,I'm glad the problem is solved.
2025-07-18T09:55:34.968053,relief,I can finally rest.
2025-07-18T09:55:34.978491,relief,I'm so happy it's settled.
2025-07-18T09:55:34.989591,relief,I feel so much calmer.
2025-07-18T09:55:34.999809,relief,I'm glad that's taken care of.
2025-07-18T09:55:35.011709,relief,I can finally let go.
2025-07-18T09:55:35.025621,relief,I'm so thankful for the resolution.
2025-07-18T09:55:35.038104,relief,I feel so much more relaxed.
2025-07-18T09:55:35.049152,relief,I'm glad that's behind me.
2025-07-18T09:55:35.061743,relief,I can finally enjoy myself.
2025-07-18T09:55:35.078757,relief,I'm so happy it's over.
2025-07-18T09:55:35.089512,relief,I feel so much more at peace.
2025-07-18T09:55:35.104236,relief,I'm glad that's out of the way.
2025-07-18T09:55:35.117458,relief,I can finally focus on other things.
2025-07-18T09:55:35.130034,relief,I'm so grateful for the relief.
2025-07-18T09:55:35.141114,relief,I feel so much more comfortable.
2025-07-18T09:55:35.152619,relief,I'm glad that's no longer an issue.
2025-07-18T09:55:35.164848,relief,I can finally stop worrying.
2025-07-18T09:55:35.179005,relief,I'm so happy it's all sorted.
2025-07-18T09:55:35.189609,relief,I feel so much more secure.
2025-07-18T09:55:35.202558,relief,I'm glad that's been resolved.
2025-07-18T09:55:35.216130,relief,I can finally get some rest.
2025-07-18T09:55:35.228795,relief,I'm so grateful for the support.
2025-07-18T09:55:35.245452,relief,I feel so much more at ease.
2025-07-18T09:55:35.268912,relief,I'm glad that's all done.
2025-07-18T09:55:35.288172,relief,I can finally move forward.
2025-07-18T09:55:35.310827,relief,I'm so happy it's all over.
2025-07-18T09:55:35.333199,relief,I feel so much more at home.
2025-07-18T09:55:35.346036,relief,I'm glad that's all finished.
2025-07-18T09:55:35.358793,relief,I can finally breathe again.
2025-07-18T09:55:35.372182,relief,I'm so grateful for the help.
2025-07-18T09:55:35.386513,relief,I feel so much more at peace with myself.
2025-07-18T09:55:35.400385,relief,I'm glad that's all sorted out.
2025-07-18T09:55:35.416358,relief,I can finally enjoy life again.
2025-07-18T09:55:35.431716,relief,I'm so happy it's all behind me.
2025-07-18T09:55:35.447589,anticipation,I'm looking forward to the weekend.
2025-07-18T09:55:35.462696,anticipation,I can't wait for the concert.
2025-07-18T09:55:35.475756,anticipation,I'm excited about my trip.
2025-07-18T09:55:35.490602,anticipation,I can't wait to see you.
2025-07-18T09:55:35.501208,anticipation,I'm looking forward to the holidays.
2025-07-18T09:55:35.514879,anticipation,I can't wait for my birthday.
2025-07-18T09:55:35.529881,anticipation,I'm excited for the new movie.
2025-07-18T09:55:35.544270,anticipation,I can't wait to try the new restaurant.
2025-07-18T09:55:35.558923,anticipation,I'm looking forward to the party.
2025-07-18T09:55:35.578609,anticipation,I can't wait for summer.
2025-07-18T09:55:35.595901,anticipation,I'm excited about my new job.
2025-07-18T09:55:35.609580,anticipation,I can't wait to start school.
2025-07-18T09:55:35.624665,anticipation,I'm looking forward to the event.
2025-07-18T09:55:35.635953,anticipation,I can't wait for the results.
2025-07-18T09:55:35.650304,anticipation,I'm excited for the game.
2025-07-18T09:55:35.664427,anticipation,I can't wait to meet everyone.
2025-07-18T09:55:35.678962,anticipation,I'm looking forward to the vacation.
2025-07-18T09:55:35.692524,anticipation,I can't wait for the surprise.
2025-07-18T09:55:35.707417,anticipation,I'm excited about the opportunity.
2025-07-18T09:55:35.721283,anticipation,I can't wait to see what happens.
2025-07-18T09:55:35.737104,anticipation,I'm looking forward to the challenge.
2025-07-18T09:55:35.752391,anticipation,I can't wait for the announcement.
2025-07-18T09:55:35.766190,anticipation,I'm excited for the adventure.
2025-07-18T09:55:35.781087,anticipation,I can't wait to open my gift.
2025-07-18T09:55:35.796326,anticipation,I'm looking forward to the experience.
2025-07-18T09:55:35.810867,anticipation,I can't wait for the show.
2025-07-18T09:55:35.826219,anticipation,I'm excited about the future.
2025-07-18T09:55:35.840625,anticipation,I can't wait to learn something new.
2025-07-18T09:55:35.854820,anticipation,I'm looking forward to the journey.
2025-07-18T09:55:35.869667,anticipation,I can't wait for the big day.
2025-07-18T09:55:35.885710,anticipation,I'm excited for the possibilities.
2025-07-18T09:55:35.899224,anticipation,I can't wait to get started.
2025-07-18T09:55:35.914430,anticipation,I'm looking forward to the outcome.
2025-07-18T09:55:35.930421,anticipation,I can't wait for the opportunity.
2025-07-18T09:55:35.944442,anticipation,I'm excited about what's next.
2025-07-18T09:55:35.959641,anticipation,I can't wait to see the results.
2025-07-18T09:55:35.974864,anticipation,I'm looking forward to the new year.
2025-07-18T09:55:35.989724,anticipation,I can't wait for the next chapter.
2025-07-18T09:55:36.003304,anticipation,I'm excited for the possibilities ahead.
2025-07-18T09:55:36.018359,anticipation,I can't wait to see how it turns out.
2025-07-18T09:55:36.032810,anticipation,I'm looking forward to the new experience.
2025-07-18T09:55:36.048713,anticipation,I can't wait for the next adventure.
